ComplexID,ComplexName,Subunits_UniProt_IDs
Complex_1449,CoREST-HDAC2 complex_1233,HDAC2:RCOR1
Complex_1450,FYN-KHDRBS1-PLCG1 complex_7379,KHDRBS1:PLCG1
Complex_1451,Hsp90-p23 complex_6591,HSP90AA1:PTGES3
Complex_1452,ITGA6-ITGB4-FYN complex_2321#ITGA6-ITGB4-LAMA5 complex_2322#ITGA6-ITGB4 complex_2323#ITGA6-ITGB4-CD9 complex_2770,ITGA6:ITGB4
Complex_1453,LIN2-LIN7-SAP97 complex_1448#LIN2-LIN7-SAP97-MINT1 complex_3207#LIN2-SAP97 complex_3209#Cask-Dlg1 complex_3211,CASK:DLG1
Complex_1454,LSD1-CoREST complex_624,KDM1A:RCOR1
Complex_1455,M1 mAChR-TRPC6-multiprotein complex_532,FKBP1A
Complex_1456,MPP7-DLG1-LIN7C complex_6263,DLG1:LIN7C
Complex_1457,MRIP-MBS-RHOA complex_815,PPP1R12A:RHOA
Complex_1458,MSH2-MSH3 complex_375,MSH2:MSH3
Complex_1459,MSH2-MSH6-PMS1-MLH1 complex_370,MLH1:MSH2:MSH6
Complex_1460,Mdm2-P53 complex_5725,CDKN2A:RPL11
Complex_1461,Multiprotein trafficking complex_65,CASK:DLG1:LIN7C
Complex_1462,MutL-alpha complex_379#EXO1-MLH1-PMS2 complex_423,MLH1:PMS2
Complex_1463,Ocrl-Cdc42 complex_975,CDC42
Complex_1464,Ocrl-Cdc42 complex_975,CDC42:OCRL
Complex_1465,PC2 complex_300,MED20:MED24
Complex_1466,PC2 complex_300,MED17:MED20:MED24:THRAP3
Complex_1467,Pentraxin complex_5206,NPTX1:RCN2
Complex_1468,ProTalpha C2 complex_6984,MARCKSL1:SET
Complex_1469,ProTalpha C2 complex_6984,MARCKSL1:PTMA:SET
Complex_1470,RAC1-RHOA-VANGL2 complex_7331,RAC1:RHOA
Complex_1471,"RBL2 complex (DNMT1, E2F4, E2F5, HDAC1, SUV39H1, RBL2)_5117#TIP5-DNMT-HDAC1 complex_5695",DNMT1:HDAC1
Complex_1472,"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying_3060",GTF2F1
Complex_1473,"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying_3060",GTF2F1:POLR2A:SMARCA2:SMARCB1
Complex_1474,Rag1-Rag2-Ku70-Ku80 protein-DNA complex_367,HMGB1:XRCC5:XRCC6
Complex_1475,"Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial_2898#Respiratory chain complex I (intermediate IV/310kD), mitochondrial_2901#Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial_2903",NDUFS2:NDUFS3
Complex_1476,SEPHS1-SEPHS2-SEPSECS-SECp43 complex_6999,SEPHS1:SEPHS2
Complex_1477,SMAD2-SMAD4-WWTR1 complex_6646#SMAD3-SMAD4-WWTR1 complex_6649,SMAD4:WWTR1
Complex_1478,SMCC complex_301#ESR1-TRAP/Mediator coactivator-complex_7581#ESR2-TRAP/Mediator coactivator complex_7582,MED12:MED20:MED24
Complex_1479,SMCC complex_301#ESR1-TRAP/Mediator coactivator-complex_7581#ESR2-TRAP/Mediator coactivator complex_7582,MED1:MED12:MED17:MED20:MED24
Complex_1480,"SNARE complex (STX4, SNAP23, VAMP1)_730#SNARE complex (STX4, SNAP23, VAMP2)_731#SNARE complex (STX4, SNAP23)_805#SNARE complex (Stx4, Vamp8, Snap23)_1212",SNAP23:STX4
Complex_1481,"SNARE complex (Stx1a, Napa, Snap25, Vamp2, Nsf)_1880#Nsf-Stx1a-Napa complex_5151",NAPA:NSF
Complex_1482,Sam68-p120GAP complex_2578,KHDRBS1:RASA1
Complex_1483,Ship1-Hdac1-Hspa2-Kctd19 complex_6387,HDAC1:HSPA2
Complex_1484,TRAP complex_66#TRAP complex_535#SMCC complex_547#DRIP complex_548,MED12:MED24
Complex_1485,TRPV5-S100A10-annexin 2 complex_718#S100A10-annexin 2 complex_719,ANXA2:S100A10
Complex_1486,Tip5-Dnmt-Hdac1 complex_5693,DNMT1:HDAC1
Complex_1487,ULK1-ATG13-ATG14-PIK3C3 complex_6816,ATG13:PIK3C3
Complex_1488,ULK1-ATG13-RB1CC1-ATG101 complex_6232,ATG101:ATG13
Complex_1489,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)_391#Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)_1214#Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)_2172#Ubiquitin E3 ligase (DDIT4, DDB1, BTRC, CUL4A)_6291#CUL4A-DDB1-EED complex_6488#CUL4A-DDB1-RBBP5 complex_6491#CUL4A-DDB1-WDR5B complex_6492#CUL4B-DDB1-TLE1 complex_6550",CUL4A:DDB1
Complex_1490,"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)_205#Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)_622",CUL2:VHL
Complex_1491,VHL-VDU1-TCEB1-TCEB2 complex_5267,USP33
Complex_1492,"Wave1-Bcl-xl-Pancortin-2 complex, focal ischemic stroke induced_1103",BAD:WASF1
Complex_1493,p23 protein complex_999,PDCD6:PTGES3
Complex_1494,p23 protein complex_999,HNRNPA2B1:PDCD6
Complex_1495,20S methylosome and RG-containing Sm protein complex_834,CLNS1A:PRMT5:SNRPD1:SNRPD2:SNRPD3
Complex_1496,20S methylosome-SmD complex_819,CLNS1A:PRMT5:SNRPD1:SNRPD3
Complex_1497,5'-AMP-activated protein kinase complex (AMPK)_4149,PRKAB2:PRKAG1
Complex_1498,AFF4 super elongation complex (SEC)_6084,CDK9:ELL
Complex_1499,AJUBA-GFI1-HDAC1 complex_6237,AJUBA:HDAC1
Complex_1500,Agap11-AP3 complex_990#cmplx_216830901140710201911739,AP3B1:AP3M1
Complex_1501,Akt-Arrb2-Ppp2ca-Ppp2r2a complex_6810,PPP2R2A
Complex_1502,Anaphase-promoting complex_93,ANAPC1:ANAPC2:ANAPC4:ANAPC5:ANAPC7:CDC16:CDC23:CDC27
Complex_1503,Anaphase-promoting complex_96,ANAPC1:ANAPC10:ANAPC2:ANAPC4:ANAPC5:ANAPC7:CDC16:CDC23:CDC27
Complex_1504,"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L_760",ACIN1:RNPS1
Complex_1505,Axin-Apc-Catnb-Gsk3b-Macf1 complex_7560,CTNNB1:MACF1
Complex_1506,BAF complex_1237,ACTL6A:ARID1A:SMARCA2:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD1:SMARCE1
Complex_1507,BAF complex_189,ACTL6A:ARID1A:ARID1B:SMARCA2:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD1:SMARCE1
Complex_1508,BAFL-BAF-LAP2beta complex_6147,BANF1
Complex_1509,BHC complex_636#BRAF53-BRCA2 complex_871,HDAC1:HDAC2:HMG20B:KDM1A:RCOR1
Complex_1510,BLM complex III_246,MLH1:TOP3A
Complex_1511,BP-SMAD complex_443,PSMC3:TGFBI
Complex_1512,BRAFT complex_248#BLM complex II_2738,RPA1:RPA2:RPA3:TOP3A
Complex_1513,BRCA1-BARD1-BACH1-DNA damage complex II_2815,NBN:RAD50
Complex_1514,BRD7-BAF60A-MEP50 complex_7374,BRD7:SMARCD1:WDR77
Complex_1515,BRD7-EZH2-SUZ12 complex_7375,BRD7:SUZ12
Complex_1516,BRMS1-SIN3-HDAC complex_696,BRMS1:HDAC1:HDAC2:RBBP4:RBBP7:SIN3A
Complex_1517,BUB1-BUB3 complex_1851,BUB1:BUB3
Complex_1518,CAV1-VDAC1-ESR1 complex_5862,CAV1:VDAC1
Complex_1519,"CBP-RARA-RXRA-DNA complex, ligand stimulated_5198",CREBBP
Complex_1520,CBX3-EHMT1-NR3C1 complex_6864,CBX3:EHMT1:NR3C1
Complex_1521,CBX3-EHMT2-NR3C1 complex_6863,CBX3:NR3C1
Complex_1522,CCR4-NOT complex_6765,CNOT1:CNOT10:CNOT11:CNOT2:CNOT3:CNOT7
Complex_1523,CCR4-NOT-CNOT7-CNOT6 complex_7192#CCR4-NOT-CNOT7-CNOT6L complex_7214#CCR4-NOT-CNOT8-CNOT6 complex_7215#CCR4-NOT-CNOT8-CNOT6L complex_7216,CNOT1:CNOT11:CNOT2:CNOT3:TNKS1BP1
Complex_1524,CDK9-IL6ST complex_3229#Cdk9- Il6st complex_3230,CDK9:IL6ST
Complex_1525,CFTR-GOPC-STX6 complex_7417,GOPC
Complex_1526,CPSF6-NUDT21 complex_1145,CPSF6:NUDT21
Complex_1527,CRSP complex_284,MED1:MED15:MED17:MED24
Complex_1528,CRSP-Mediator 2 complex_910,MED15:MED17:MED24:MED4
Complex_1529,CUL4B-DDB1-GRWD1 complex_6495,CUL4B:DDB1:GRWD1
Complex_1530,Calreticulin-Tnfr1-Tradd complex_1025,CALR:TRADD
Complex_1531,Caveolin complex_1006,CAV1:CYB5R3
Complex_1532,Cd2ap-Synpo complex_690,CD2AP:SYNPO
Complex_1533,"Class C Vps complex (VPS11, VPS18, VPS16)_944#Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )_946#HOPS complex_6389",VPS11:VPS16
Complex_1534,ClpXP complex_3990,CLPP:CLPX
Complex_1535,ClpXP complex_3992,CLPP:CLPX
Complex_1536,CoREST-HDAC complex_620,HDAC1:HDAC2:HMG20B:KDM1A:RCOR1:ZNF217
Complex_1537,CtBP complex_642,CDYL:CTBP1:EHMT1:HDAC1:HDAC2:KDM1A:RCOR1:ZEB1
Complex_1538,CtBP core complex_643,CTBP1:CTBP2:EHMT1:HDAC1:HDAC2:KDM1A
Complex_1539,"DISC complex (FAS, FADD, CASP8)_5473#DISC complex (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced_5799#FAS-FADD-CASP8-CASP10 complex_5859#FAS-FADD-CASP10 complex_5861",FADD
Complex_1540,DNA ligase III-XRCC1 complex_363#DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1_1085#DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1_1086,LIG3:XRCC1
Complex_1541,DNA-PK-Ku complex_322#NCOA6-DNA-PK-Ku-PARP1 complex_5179,PRKDC:XRCC5:XRCC6
Complex_1542,DNA-PK-Ku-eIF2-NF90-NF45 complex_5183,EIF2S1:EIF2S3:ILF2:ILF3:PRKDC:XRCC5:XRCC6
Complex_1543,DNMT1-HDAC2-DMAP1 complex_800,DMAP1:DNMT1:HDAC2
Complex_1544,DRIP complex_548,MED1:MED12:MED17:MED24:MED4
Complex_1545,DTNBP1-TRIM32 complex_6689,DTNBP1:TRIM32
Complex_1546,DYRK1A-HAN11 complex_6755,DCAF7:DYRK1A
Complex_1547,Dnajc5-Sgta complex_6397,DNAJC5:HSPA8:SGTA
Complex_1548,Dnajc5b-Sgta-Hsc70 complex_6398,HSPA8:SGTA
Complex_1549,E2F-6 complex_1194,EHMT1:RING1
Complex_1550,E6AP-HERC2-MAPK6-NEURL4 complex_6860,HERC2
Complex_1551,EBAFa complex_1252,ACTL6A:ARID1A:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD1:SMARCD2:SMARCE1
Complex_1552,EBAFb complex_1239,ACTL6A:ARID1B:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD1:SMARCD2:SMARCE1
Complex_1553,ECT2-KIF23-RACGAP1 complex_7439,ECT2:KIF23:RACGAP1
Complex_1554,ESPL1-CDC2 complex_5643,CDK1:ESPL1
Complex_1555,ESR1-TRAP/Mediator coactivator-complex_7581#ESR2-TRAP/Mediator coactivator complex_7582,MED1:MED12:MED17:MED20:MED24
Complex_1556,Emerin complex 24_5611,C1QBP:EMD:HNRNPU:LMNA:LMNB1:MCM4:NMI:SAP130
Complex_1557,Exocyst EXOC5-EXOC6-EXOC7 subcomplex_6169,EXOC5:EXOC6:EXOC7
Complex_1558,"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)_740",CASC3:EIF4A3:RBM8A
Complex_1559,"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)_755",CASC3:EIF4A3:PYM1:RBM8A
Complex_1560,Exon junction complex (mRNA splicing-dependent)_1195,PRPF8:SRRM1
Complex_1561,FA complex (Fanconi anemia complex)_2739,RPA1:TOP3A
Complex_1562,GNAI1-GNB1-GNG5 complex_7036,GNAI1:GNB1:GNG5
Complex_1563,GNAI1-GNB2-GNG12 complex_7087,GNAI1:GNB2:GNG12
Complex_1564,GNAI1-GNB2-GNG5 complex_7037,GNAI1:GNB2:GNG5
Complex_1565,GNAI1-GNB2-GNGT1 complex_7015#GNAI1-GNB2-GNG2 complex_7020#GNAI1-GNB2-GNG3 complex_7025#GNAI1-GNB2-GNG4 complex_7032#GNAI1-GNB2-GNG7 complex_7067#GNAI1-GNB2-GNG8 complex_7072#GNAI1-GNB2-GNG10 complex_7077#GNAI1-GNB2-GNG11 complex_7082#GNAI1-GNB2-GNG13 complex_7093,GNAI1:GNB2
Complex_1566,GNAI1-GNB3-GNG12 complex_7088#GNAI1-GNB4-GNG12 complex_7089#GNAI1-GNB5-GNG12 complex_7090,GNAI1:GNG12
Complex_1567,GNAI1-GNB3-GNG5 complex_7059#GNAI1-GNB4-GNG5 complex_7060#GNAI1-GNB5-GNG5 complex_7061,GNAI1:GNG5
Complex_1568,GNAI1-GNGT1-GNB1 complex_7014#GNAI1-GNB1-GNG2 complex_7019#GNAI1-GNB1-GNG3 complex_7024#GNAI1-GNB1-GNG4 complex_7031#GNAI1-GNB1-GNG7 complex_7066#GNAI1-GNB1-GNG8 complex_7071#GNAI1-GNB1-GNG10 complex_7076#GNAI1-GNB1-GNG11 complex_7081#GNAI1-GNB1-GNG12 complex_7086#GNAI1-GNB1-GNG13 complex_7092,GNAI1:GNB1
Complex_1569,GNAS-L-GNB1-GNG5 complex_7165,GNB1:GNG5
Complex_1570,GNAS-L-GNB2-GNG12 complex_7205,GNB2:GNG12
Complex_1571,GNAS-L-GNB2-GNG5 complex_7166,GNB2:GNG5
Complex_1572,Gm130-Grasp65-p115 complex_7053,GOLGA2:USO1
Complex_1573,Gon4l-Hdac1-Sin3a-Yy1 complex_7558,HDAC1:SIN3A:YY1
Complex_1574,H2A-H2B-TDIF2-PCNA complex_6737,PCNA
Complex_1575,HCFC1-THAP11-ZNF143 complex_7259,HCFC1
Complex_1576,HIC1-PCL3L-PCR2 complex_7304,PHF19
Complex_1577,HINT1-SP1 complex_7326,HINT1:SP1
Complex_1578,Hdac2-Mecp2-Sin3a-Smarca2 complex_5185,HDAC2:SIN3A:SMARCA2
Complex_1579,Hoxa9-PBX2-Meis1 complex_662,MEIS1:PBX2
Complex_1580,ING2 complex_2851,BRMS1:HDAC1:HDAC2:RBBP4:RBBP7:SAP130:SIN3A
Complex_1581,ITGA2-ITGB1-CD47 complex_2429#ITGA2-ITGB1-CHAD complex_2430#ITGA2-ITGB1-COL6A3 complex_2431#ITGA2-ITGB1 complex_2432,ITGA2:ITGB1
Complex_1582,ITGA3-ITGB1 complex_2406,ITGA3:ITGB1
Complex_1583,ITGA3-ITGB1-CD63 complex_2399,CD63:ITGA3:ITGB1
Complex_1584,ITGA3-ITGB1-THBS1 complex_2401,ITGA3:ITGB1:THBS1
Complex_1585,ITGA4-ITGB1-THBS1 complex_2426#Itga9-Itgb1-Thbs1 complex_2967,ITGB1:THBS1
Complex_1586,ITGA5-ITGB1-ADAM15 complex_2384#ITGA5-ITGB4 complex_2385#Itga-Itgb1-Ppap2b complex_2386#ITGA5-ITGB1-CAL4A3 complex_2853#ITGA5-ITGB1-SPP1 complex_3112,ITGA5:ITGB1
Complex_1587,ITGA6-ITGB1 complex_2413,ITGA6:ITGB1
Complex_1588,ITGA6-ITGB1-CYR61 complex_2437,CYR61:ITGA6:ITGB1
Complex_1589,ITGA6-ITGB4-FYN complex_2321#ITGA6-ITGB4-LAMA5 complex_2322#ITGA6-ITGB4 complex_2323#ITGA6-ITGB4-CD9 complex_2770#ITGA6-ITGB4-Igf1-Igf1r complex_7029,ITGA6:ITGB4
Complex_1590,ITGAV-ITGB3-NOV complex_2849,ITGAV
Complex_1591,ITGAV-ITGB3-THBS1 complex_2846,ITGAV:THBS1
Complex_1592,ITGAV-ITGB5-CYR61 complex_2348,CYR61:ITGAV:ITGB5
Complex_1593,ITGAV-ITGB5-PLAUR complex_2343#ITGAV-ITGB5-ICAM4 complex_2345#ITGAV-ITGB5-SPP1 complex_2347#ITGAV-ITGB5 complex_2350#ITGB5-ITGAV-VTN complex_3117,ITGAV:ITGB5
Complex_1594,Itga5-Itgb1-Tgm2 complex_2433,ITGA5:ITGB1:TGM2
Complex_1595,KIF23-RACGAP1 complex_7440,KIF23:RACGAP1
Complex_1596,KPNB1-SMN-SPN complex_7543,KPNB1:SMN1
Complex_1597,Ku antigen complex_328#XRCC6-XRCC5-WRN complex_4082#WRN-Ku70-Ku80-PARP1 complex_5235#DEAF1- complex_6310,XRCC5:XRCC6
Complex_1598,Ku antigen-YY1-alphaMyHC promoter complex_2918,XRCC5:XRCC6:YY1
Complex_1599,Ku-ORC complex_5251,ORC2:ORC3:XRCC5:XRCC6
Complex_1600,Ldb1-Lmo2-Gata-1-Tal1-E47 complex_1373,LDB1
Complex_1601,Lebercilin complex_5899,DCTN1:DCTN2:NCL:NPM1:YWHAE
Complex_1602,MDC1-MRE11-RAD50-NBS1 complex_2218,MDC1:NBN:RAD50
Complex_1603,MGC1-DNA-PKcs-Ku complex_5176,MDC1:PRKDC:XRCC5:XRCC6
Complex_1604,MKK4-ARRB2-ASK1 complex_1297#MKK4-ARRB2-JNK3 complex_1298,MAP2K4
Complex_1605,MRN complex (MRE11-RAD50-NBN complex)_173#BRCA1-RAD50-MRE11-NBS1 complex_964,NBN:RAD50
Complex_1606,Mtor-Yy1-Ppargc1a complex_3101,MTOR
Complex_1607,NCOR-SIN3-HDAC1 complex_747#NCOR2 complex_1505#NCOR-SIN3-HDAC-HESX1 complex_3167#HERP1/HEY2-NCOR-SIN3A complex_3263,HDAC1:NCOR2:SIN3A
Complex_1608,NEMO-HIF2(alpha)-ARNT complex_4043,ARNT:IKBKG
Complex_1609,"NHERF1-ARRB2-PTH1R complex, PTH stimulated_6792",SLC9A3R1
Complex_1610,NSL complex_7221#ASXL1-HCFC1-OGT complex_7354,HCFC1:OGT
Complex_1611,ORC complex (origin recognition complex)_389,ORC2:ORC3:ORC5
Complex_1612,P-TEFb-BRD4-TRAP220 complex_2601,BRD4:CDK9:MED1
Complex_1613,PBAF complex (Polybromo- and BAF containing complex)_149#PBAF complex (Polybromo- and BAF containing complex)_556,ACTL6A:ARID2:PBRM1:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD1:SMARCE1
Complex_1614,PLXNA1-RANBPM complex_5757,PLXNA1:RANBP9
Complex_1615,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex_2599,CDK9:CPSF2:NCL:POLR2A
Complex_1616,PPP1R13L-CEP55 complex_7422,CEP55:PPP1R13L
Complex_1617,PSF-p54(nrb) complex_330,NONO:SFPQ
Complex_1618,PU.1-Sin3A-Hdac-MeCP2 complex_717#PU.1-SIN3A-HDAC complex_720#MeCP2-SIN3A-HDAC complex_749#SKI-NCOR1-SIN3A-HDAC1 complex_3044#mSin3A-HDAC1-HDAC2 complex_3053#SMAD3-cSKI-SIN3A-HDAC1 complex_3961#SMAR1-HDAC1-SIN3A-SIN3B repressor complex_6443#SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex_6444#Smad3-mSin3A-Hdac1 complex_6752,HDAC1:SIN3A
Complex_1619,PlexinA1-PlexinB1 complex_5791,PLXNA1
Complex_1620,"Polycomb repressive complex 1 (PRC1, hPRC-H)_116",RING1:SMARCA5:YY1
Complex_1621,ProTalpha C9 complex_6989,PTMA:SET
Complex_1622,RAD17-RFC complex_266#9-1-1-RAD17-RFC complex_274#RFC complex_277#CHTF18-RFC2-5 complex_2199#RFC2-5 subcomplex_2200#BRD4-RFC complex_2203#CTF18-cohesion-RFC complex_2804#CTF18-cohesion-RFC-POLH complex_3070,RFC2:RFC3:RFC4
Complex_1623,RB1-HDAC1-BRG1 complex_3269#Rb-HDAC1 complex_3852,HDAC1:RB1
Complex_1624,RBP-Jkappa-RING1-KyoT2 complex_2945,FHL1
Complex_1625,RNA pol II containing coactivator complex Tat-SF_1191,CDK9:HTATSF1:NCL:POLR2A:SUPT5H
Complex_1626,RPA-MSH4-BLM complex_2221#RPA complex_5229,RPA1:RPA2:RPA3
Complex_1627,Rab1-GTP-GM130 complex_2780#Rab1-GTP-GM130-GRASP65 complex_2782,GOLGA2:RAB1A
Complex_1628,Respiratory chain complex I (lambda subunit) mitochondrial_2928,NDUFA5:NDUFA6:NDUFS1:NDUFS2:NDUFS3:NDUFS6:NDUFV1:NDUFV2
Complex_1629,Ric-8A G(i) alpha-1 subunit complex_170#Ric-8A G(i) alpha-1 subunit complex_174,GNAI1:RIC8A
Complex_1630,Rock1-Pfn2 complex_5376,PFN2:ROCK1
Complex_1631,RyR2 macromolecular complex_630,PPP1CA:PRKACA:PRKAR2A
Complex_1632,SAP complex (Sin3-associated protein complex)_591#SAP complex (Sin3-associated protein complex)_592#SIN3-SAP25 complex_691#SIN3-SAP25 complex_743,HDAC1:HDAC2:RBBP4:RBBP7:SAP130:SIN3A
Complex_1633,SCRIB-GIT1-ARHGEF7 complex_930#SCRIB-GIT1-ARHGEF7-PAK1 complex_6778,ARHGEF7:GIT1:SCRIB
Complex_1634,SIN3 complex_54#SIN3-HDAC-SAP30-ARID4 complex_596#SIN3-ING1b complex I_738#mSin3A complex_3048,HDAC1:HDAC2:RBBP4:RBBP7:SIN3A
Complex_1635,SMCC complex_228,MED1:MED24
Complex_1636,SMCC complex_301,MED1:MED12:MED17:MED20:MED24:THRAP3
Complex_1637,SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex_6742,EIF4A3:RBM8A
Complex_1638,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)_877",STX16:STX6:VAMP4:VTI1A:VTI1B
Complex_1639,"SNARE complex (Vamp4, Stx6, Stx16, Vti1a)_881",STX16:STX6:VAMP4:VTI1A
Complex_1640,"SNARE complex (Vamp4, Stx6, Stx16, Vti1b)_880",STX16:STX6:VAMP4:VTI1B
Complex_1641,SRC-1 complex_2728,CREBBP:TROVE2
Complex_1642,SRCAP-associated chromatin remodeling complex_304,ACTL6A:RUVBL1:RUVBL2:SRCAP:YEATS4
Complex_1643,SRSF9-SRSF6 complex_6073,SRSF6:SRSF9
Complex_1644,SRm160-SRm300 complex_2833,SRRM1:SRRM2
Complex_1645,SVIP-VCP-DERL1 complex_4976#gp78-VCP-DERL1 complex_4977#VCP-VIMP-DERL1 complex_4997#VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex_4999#VCP-SELK-DERL1 complex_7136,DERL1:VCP
Complex_1646,SWAP complex_161,NCL:NPM1:SWAP70
Complex_1647,SWI-SNF chromatin remodeling-related-BRCA1 complex_238,ACTL6A:ARID1A:SMARCA2:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD2:SMARCE1
Complex_1648,Smarcb1-Smarca2-Mecp2 complex_5174,SMARCA2:SMARCB1
Complex_1649,Stat1-alpha-dimer-CBP DNA-protein complex_5573,CREBBP:STAT1
Complex_1650,Striatin-SG2NA-zinedin-caveolin1 complex_5301,CAV1:STRN:STRN3:STRN4
Complex_1651,TCF4-CTNNB1-CREBBP complex_5264,CREBBP:CTNNB1
Complex_1652,TFIID complex_496,TAF4:TAF6
Complex_1653,TFIIE complex_152,GTF2E1:GTF2E2
Complex_1654,TIM50-SMN1 complex_3098,SMN1:TIMM50
Complex_1655,TIP49-TIP48-BAF53 complex_1173,ACTL6A:RUVBL1:RUVBL2
Complex_1656,TLE1 corepressor complex (MASH1 promoter-corepressor complex)_1729,HSPA4:MYH10:NCL:NONO:NPM1
Complex_1657,TLE1 corepressor complex (MASH1 promoter-corepressor complex)_3135,HSPA4:NCL:NONO:NPM1
Complex_1658,TNF-alpha/NF-kappa B signaling complex 5_5233,CD3EAP:CHUK:CUL1:IKBKB:IKBKG:IQGAP2:KPNA2:LRPPRC:MCC:MTIF2:NFKB1:NFKB2:NFKBIB:POLR1A:POLR1B:POLR2H:REL:RELA:SKP1
Complex_1659,TRA2B1-SRSF9-SRSF6 complex_6072,SRSF6:SRSF9:TRA2B
Complex_1660,TRAP complex_66#TRAP complex_535#SMCC complex_547,MED1:MED12:MED17:MED24:THRAP3
Complex_1661,TRAP-SMCC mediator complex_867,MED1:MED17:MED4
Complex_1662,TRF2-Ku complex_1220,TERF2:XRCC5:XRCC6
Complex_1663,TRP1-G alpha-11-IP3R3-CAV1 signaling complex_557,ITPR3
Complex_1664,"TSC (TSC1, TSC2, AXIN, GSK3) complex_4151",GSK3B
Complex_1665,TSC complex_6889#TSC1-TSC2 complex_7157,TSC1:TSC2
Complex_1666,TSC2-GSK3-AXIN-DVL complex_7159,GSK3B
Complex_1667,"Telomere-associated protein complex_1197#TRF2-Rap1 complex III_1205#TRF-Rap1 complex I, 2MD_1206",TERF2:TERF2IP
Complex_1668,Tetrameric COG subcomplex_3525#COG1-COG8-COG5-COG6-COG7 subcomplex_3552,COG5:COG6:COG7:COG8
Complex_1669,Tumor necrosis factor receptor 1 signaling complex_5531#TRAF2-TRADD complex_5540,TRADD:TRAF2
Complex_1670,UTM-SGCE-DAG1-CAV1-NOS3 complex_753,CAV1:DAG1:UTRN
Complex_1671,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)_391#Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)_1214#Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)_2172#Ubiquitin E3 ligase (DDIT4, DDB1, BTRC, CUL4A)_6291#CUL4A-DDB1-EED complex_6488#CUL4A-DDB1-WDR5 complex_6489#CUL4A-DDB1-RBBP5 complex_6491#CUL4A-DDB1-WDR5B complex_6492#CUL4A-DDB1-WDR57 complex_6493#CUL4B-DDB1-TLE1 complex_6550",CUL4A:DDB1
Complex_1672,"Ubiquitin E3 ligase (Lrrc41, Tceb1, Tceb2, Cul5, Rbx1)_195",CUL5:LRRC41
Complex_1673,"VEGFR2-S1PR1-ERK1/2-PKC-alpha complex_6799#VEGFR2-S1PR2-ERK1/2-PKC-alpha complex_6800#VEGFR2-S1PR3-ERK1/2-PKC-alpha complex_6801#VEGFR2-S1PR5-ERK1/2-PKC-alpha complex_6802#Pdgfrb-S1pr1-phosphorylated p42/p44 Mapk complex, PDGF stimulated_6804",MAPK1:MAPK3
Complex_1674,ZNF198-PML complex_1055,PML:ZMYM2
Complex_1675,c-Src immune complex_6938,MAPK1:MAPK3:PTK2:VCL
Complex_1676,core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex_551,DNTTIP2:HIST1H4A
Complex_1677,hASC-1 complex_1377,ASCC3:TRIP4
Complex_1678,p300-CBP-p270 complex_571,ARID1A:CREBBP
Complex_1679,v-ATPase-Ragulator-AXIN/LKB1-AMPK complex_6888,ATP6V1A:ATP6V1B2:LAMTOR1:LAMTOR2:LAMTOR5:PRKAA1:PRKAB1:PRKAG1
Complex_1680,AJUBA-GFI1-HDAC2 complex_6243,AJUBA:HDAC2
Complex_1681,AJUBA-GFI1-HDAC3 complex_6244,AJUBA
Complex_1682,"AKT1-APPL1-HDAC3 complex, induced by IGF-1_7406",APPL1:HDAC3
Complex_1683,APBB1-TSHZ3-HDAC1 complex_5870,APBB1:HDAC1
